Country code,Country,Period,IsLatestYear,Sex,Sex,FactValueNumeric
PRT,Portugal,2011,FALSE,Male,SEX_MLE,21.42
ROU,Romania,2011,FALSE,Female,SEX_FMLE,21.42
ALB,Albania,2011,FALSE,Both sexes,SEX_BTSX,21.59
AUT,Austria,2011,FALSE,Male,SEX_MLE,21.65
DEU,Germany,2011,FALSE,Male,SEX_MLE,21.68
MLT,Malta,2011,FALSE,Male,SEX_MLE,21.71
IRL,Ireland,2011,FALSE,Male,SEX_MLE,21.77
HUN,Hungary,2011,FALSE,Female,SEX_FMLE,21.94
LUX,Luxembourg,2011,FALSE,Male,SEX_MLE,22.04
NLD,Netherlands (Kingdom of the),2011,FALSE,Male,SEX_MLE,21.98
GRC,Greece,2011,FALSE,Male,SEX_MLE,22.03
NOR,Norway,2011,FALSE,Male,SEX_MLE,22.09
ESP,Spain,2011,FALSE,Male,SEX_MLE,22.26
BIH,Bosnia and Herzegovina,2011,FALSE,Female,SEX_FMLE,22.25
LVA,Latvia,2011,FALSE,Female,SEX_FMLE,22.28
GBR,United Kingdom of Great Britain and Northern Ireland,2011,FALSE,Male,SEX_MLE,22.3
CYP,Cyprus,2011,FALSE,Male,SEX_MLE,22.4
ITA,Italy,2011,FALSE,Male,SEX_MLE,22.36
SVK,Slovakia,2011,FALSE,Female,SEX_FMLE,22.41
SWE,Sweden,2011,FALSE,Male,SEX_MLE,22.41
DNK,Denmark,2011,FALSE,Both sexes,SEX_BTSX,22.6
FRA,France,2011,FALSE,Male,SEX_MLE,22.64
LTU,Lithuania,2011,FALSE,Female,SEX_FMLE,22.83
HRV,Croatia,2011,FALSE,Female,SEX_FMLE,22.87
ISL,Iceland,2011,FALSE,Male,SEX_MLE,22.94
SVN,Slovenia,2011,FALSE,Both sexes,SEX_BTSX,22.94
ISR,Israel,2011,FALSE,Male,SEX_MLE,22.89
CHE,Switzerland,2011,FALSE,Male,SEX_MLE,23.04
TUR,Türkiye,2011,FALSE,Female,SEX_FMLE,23.05
CZE,Czechia,2011,FALSE,Female,SEX_FMLE,23.12
IRL,Ireland,2011,FALSE,Both sexes,SEX_BTSX,23.27
MLT,Malta,2011,FALSE,Both sexes,SEX_BTSX,23.39
BEL,Belgium,2011,FALSE,Both sexes,SEX_BTSX,23.38
DEU,Germany,2011,FALSE,Both sexes,SEX_BTSX,23.41
ALB,Albania,2011,FALSE,Female,SEX_FMLE,23.55
GRC,Greece,2011,FALSE,Both sexes,SEX_BTSX,23.47
NLD,Netherlands (Kingdom of the),2011,FALSE,Both sexes,SEX_BTSX,23.54
POL,Poland,2011,FALSE,Female,SEX_FMLE,23.55
FIN,Finland,2011,FALSE,Both sexes,SEX_BTSX,23.56
PRT,Portugal,2011,FALSE,Both sexes,SEX_BTSX,23.58
AUT,Austria,2011,FALSE,Both sexes,SEX_BTSX,23.66
GBR,United Kingdom of Great Britain and Northern Ireland,2011,FALSE,Both sexes,SEX_BTSX,23.65
NOR,Norway,2011,FALSE,Both sexes,SEX_BTSX,23.7
CYP,Cyprus,2011,FALSE,Both sexes,SEX_BTSX,23.77
EST,Estonia,2011,FALSE,Female,SEX_FMLE,23.84
LUX,Luxembourg,2011,FALSE,Both sexes,SEX_BTSX,23.87
SWE,Sweden,2011,FALSE,Both sexes,SEX_BTSX,23.85
DNK,Denmark,2011,FALSE,Female,SEX_FMLE,23.92
ISL,Iceland,2011,FALSE,Both sexes,SEX_BTSX,24.08
ISR,Israel,2011,FALSE,Both sexes,SEX_BTSX,24.2
ITA,Italy,2011,FALSE,Both sexes,SEX_BTSX,24.32
ESP,Spain,2011,FALSE,Both sexes,SEX_BTSX,24.5
IRL,Ireland,2011,FALSE,Female,SEX_FMLE,24.67
CHE,Switzerland,2011,FALSE,Both sexes,SEX_BTSX,24.78
MLT,Malta,2011,FALSE,Female,SEX_FMLE,24.85
GBR,United Kingdom of Great Britain and Northern Ireland,2011,FALSE,Female,SEX_FMLE,24.88
SVN,Slovenia,2011,FALSE,Female,SEX_FMLE,24.92
GRC,Greece,2011,FALSE,Female,SEX_FMLE,24.86
NLD,Netherlands (Kingdom of the),2011,FALSE,Female,SEX_FMLE,24.92
FRA,France,2011,FALSE,Both sexes,SEX_BTSX,24.99
DEU,Germany,2011,FALSE,Female,SEX_FMLE,24.98
CYP,Cyprus,2011,FALSE,Female,SEX_FMLE,25.07
ISL,Iceland,2011,FALSE,Female,SEX_FMLE,25.14
BEL,Belgium,2011,FALSE,Female,SEX_FMLE,25.13
NOR,Norway,2011,FALSE,Female,SEX_FMLE,25.18
SWE,Sweden,2011,FALSE,Female,SEX_FMLE,25.17
ISR,Israel,2011,FALSE,Female,SEX_FMLE,25.34
AUT,Austria,2011,FALSE,Female,SEX_FMLE,25.41
PRT,Portugal,2011,FALSE,Female,SEX_FMLE,25.44
LUX,Luxembourg,2011,FALSE,Female,SEX_FMLE,25.45
FIN,Finland,2011,FALSE,Female,SEX_FMLE,25.49
ITA,Italy,2011,FALSE,Female,SEX_FMLE,26.02
CHE,Switzerland,2011,FALSE,Female,SEX_FMLE,26.27
ESP,Spain,2011,FALSE,Female,SEX_FMLE,26.55
FRA,France,2011,FALSE,Female,SEX_FMLE,27.04
RUS,Russian Federation,2010,FALSE,Male,SEX_MLE,62.98
MDA,Republic of Moldova,2010,FALSE,Male,SEX_MLE,63.21
KAZ,Kazakhstan,2010,FALSE,Male,SEX_MLE,63.52
UZB,Uzbekistan,2010,FALSE,Male,SEX_MLE,64.39
BLR,Belarus,2010,FALSE,Male,SEX_MLE,64.52
KGZ,Kyrgyzstan,2010,FALSE,Male,SEX_MLE,65.15
UKR,Ukraine,2010,FALSE,Male,SEX_MLE,65.12
TKM,Turkmenistan,2010,FALSE,Male,SEX_MLE,65.44
UZB,Uzbekistan,2010,FALSE,Both sexes,SEX_BTSX,66.72
AZE,Azerbaijan,2010,FALSE,Male,SEX_MLE,67.17
GEO,Georgia,2010,FALSE,Male,SEX_MLE,67.29
LTU,Lithuania,2010,FALSE,Male,SEX_MLE,67.45
LVA,Latvia,2010,FALSE,Male,SEX_MLE,67.71
MDA,Republic of Moldova,2010,FALSE,Both sexes,SEX_BTSX,67.77
TJK,Tajikistan,2010,FALSE,Male,SEX_MLE,68.11
KAZ,Kazakhstan,2010,FALSE,Both sexes,SEX_BTSX,68.51
ARM,Armenia,2010,FALSE,Male,SEX_MLE,68.71
RUS,Russian Federation,2010,FALSE,Both sexes,SEX_BTSX,68.83
TKM,Turkmenistan,2010,FALSE,Both sexes,SEX_BTSX,69.12
UZB,Uzbekistan,2010,FALSE,Female,SEX_FMLE,69.08
KGZ,Kyrgyzstan,2010,FALSE,Both sexes,SEX_BTSX,69.19
AZE,Azerbaijan,2010,FALSE,Both sexes,SEX_BTSX,69.81
TJK,Tajikistan,2010,FALSE,Both sexes,SEX_BTSX,69.92
ROU,Romania,2010,FALSE,Male,SEX_MLE,70.06
UKR,Ukraine,2010,FALSE,Both sexes,SEX_BTSX,70.15
BGR,Bulgaria,2010,FALSE,Male,SEX_MLE,70.19
BLR,Belarus,2010,FALSE,Both sexes,SEX_BTSX,70.35
HUN,Hungary,2010,FALSE,Male,SEX_MLE,70.63
EST,Estonia,2010,FALSE,Male,SEX_MLE,70.83
SRB,Serbia,2010,FALSE,Male,SEX_MLE,71.65
SVK,Slovakia,2010,FALSE,Male,SEX_MLE,71.67
TJK,Tajikistan,2010,FALSE,Female,SEX_FMLE,71.85
GEO,Georgia,2010,FALSE,Both sexes,SEX_BTSX,71.82
POL,Poland,2010,FALSE,Male,SEX_MLE,72.08
AZE,Azerbaijan,2010,FALSE,Female,SEX_FMLE,72.42
MDA,Republic of Moldova,2010,FALSE,Female,SEX_FMLE,72.52
TKM,Turkmenistan,2010,FALSE,Female,SEX_FMLE,72.73
MKD,North Macedonia,2010,FALSE,Male,SEX_MLE,72.72
LVA,Latvia,2010,FALSE,Both sexes,SEX_BTSX,72.88
ARM,Armenia,2010,FALSE,Both sexes,SEX_BTSX,73.01
LTU,Lithuania,2010,FALSE,Both sexes,SEX_BTSX,73.08
MNE,Montenegro,2010,FALSE,Male,SEX_MLE,73.26
KGZ,Kyrgyzstan,2010,FALSE,Female,SEX_FMLE,73.3
KAZ,Kazakhstan,2010,FALSE,Female,SEX_FMLE,73.38
TUR,Türkiye,2010,FALSE,Male,SEX_MLE,73.46
HRV,Croatia,2010,FALSE,Male,SEX_MLE,73.56
BGR,Bulgaria,2010,FALSE,Both sexes,SEX_BTSX,73.67
ROU,Romania,2010,FALSE,Both sexes,SEX_BTSX,73.7
ALB,Albania,2010,FALSE,Male,SEX_MLE,74.2
BIH,Bosnia and Herzegovina,2010,FALSE,Male,SEX_MLE,74.27
SRB,Serbia,2010,FALSE,Both sexes,SEX_BTSX,74.27
CZE,Czechia,2010,FALSE,Male,SEX_MLE,74.41
HUN,Hungary,2010,FALSE,Both sexes,SEX_BTSX,74.56
RUS,Russian Federation,2010,FALSE,Female,SEX_FMLE,74.76
MKD,North Macedonia,2010,FALSE,Both sexes,SEX_BTSX,74.84
UKR,Ukraine,2010,FALSE,Female,SEX_FMLE,75.03
SVK,Slovakia,2010,FALSE,Both sexes,SEX_BTSX,75.45
MNE,Montenegro,2010,FALSE,Both sexes,SEX_BTSX,75.72
EST,Estonia,2010,FALSE,Both sexes,SEX_BTSX,75.84
ALB,Albania,2010,FALSE,Both sexes,SEX_BTSX,76.21
GEO,Georgia,2010,FALSE,Female,SEX_FMLE,76.24
POL,Poland,2010,FALSE,Both sexes,SEX_BTSX,76.23
SVN,Slovenia,2010,FALSE,Male,SEX_MLE,76.23
BLR,Belarus,2010,FALSE,Female,SEX_FMLE,76.43
TUR,Türkiye,2010,FALSE,Both sexes,SEX_BTSX,76.51
PRT,Portugal,2010,FALSE,Male,SEX_MLE,76.6
FIN,Finland,2010,FALSE,Male,SEX_MLE,76.68
HRV,Croatia,2010,FALSE,Both sexes,SEX_BTSX,76.8
SRB,Serbia,2010,FALSE,Female,SEX_FMLE,76.84
ARM,Armenia,2010,FALSE,Female,SEX_FMLE,76.94
BIH,Bosnia and Herzegovina,2010,FALSE,Both sexes,SEX_BTSX,76.98
MKD,North Macedonia,2010,FALSE,Female,SEX_FMLE,77.01
BEL,Belgium,2010,FALSE,Male,SEX_MLE,77.24
DNK,Denmark,2010,FALSE,Male,SEX_MLE,77.2
BGR,Bulgaria,2010,FALSE,Female,SEX_FMLE,77.23
ROU,Romania,2010,FALSE,Female,SEX_FMLE,77.43
CZE,Czechia,2010,FALSE,Both sexes,SEX_BTSX,77.55
AUT,Austria,2010,FALSE,Male,SEX_MLE,77.65
DEU,Germany,2010,FALSE,Male,SEX_MLE,77.78
LVA,Latvia,2010,FALSE,Female,SEX_FMLE,77.75
GRC,Greece,2010,FALSE,Male,SEX_MLE,77.93
FRA,France,2010,FALSE,Male,SEX_MLE,77.96
MNE,Montenegro,2010,FALSE,Female,SEX_FMLE,78.11
MLT,Malta,2010,FALSE,Male,SEX_MLE,78.2
ALB,Albania,2010,FALSE,Female,SEX_FMLE,78.34
HUN,Hungary,2010,FALSE,Female,SEX_FMLE,78.33
GBR,United Kingdom of Great Britain and Northern Ireland,2010,FALSE,Male,SEX_MLE,78.34
IRL,Ireland,2010,FALSE,Male,SEX_MLE,78.53
LTU,Lithuania,2010,FALSE,Female,SEX_FMLE,78.65
NLD,Netherlands (Kingdom of the),2010,FALSE,Male,SEX_MLE,78.74
ESP,Spain,2010,FALSE,Male,SEX_MLE,78.76
NOR,Norway,2010,FALSE,Male,SEX_MLE,78.82
LUX,Luxembourg,2010,FALSE,Male,SEX_MLE,78.87
CYP,Cyprus,2010,FALSE,Male,SEX_MLE,79.11
SVK,Slovakia,2010,FALSE,Female,SEX_FMLE,79.14
DNK,Denmark,2010,FALSE,Both sexes,SEX_BTSX,79.17
TUR,Türkiye,2010,FALSE,Female,SEX_FMLE,79.36
ITA,Italy,2010,FALSE,Male,SEX_MLE,79.38
SWE,Sweden,2010,FALSE,Male,SEX_MLE,79.41
BIH,Bosnia and Herzegovina,2010,FALSE,Female,SEX_FMLE,79.51
SVN,Slovenia,2010,FALSE,Both sexes,SEX_BTSX,79.55
ISR,Israel,2010,FALSE,Male,SEX_MLE,79.6
PRT,Portugal,2010,FALSE,Both sexes,SEX_BTSX,79.74
BEL,Belgium,2010,FALSE,Both sexes,SEX_BTSX,79.85
FIN,Finland,2010,FALSE,Both sexes,SEX_BTSX,79.87
HRV,Croatia,2010,FALSE,Female,SEX_FMLE,79.94
ISL,Iceland,2010,FALSE,Male,SEX_MLE,80.02
CHE,Switzerland,2010,FALSE,Male,SEX_MLE,80.03
DEU,Germany,2010,FALSE,Both sexes,SEX_BTSX,80.18
GRC,Greece,2010,FALSE,Both sexes,SEX_BTSX,80.24
GBR,United Kingdom of Great Britain and Northern Ireland,2010,FALSE,Both sexes,SEX_BTSX,80.25
EST,Estonia,2010,FALSE,Female,SEX_FMLE,80.42
POL,Poland,2010,FALSE,Female,SEX_FMLE,80.37
AUT,Austria,2010,FALSE,Both sexes,SEX_BTSX,80.39
MLT,Malta,2010,FALSE,Both sexes,SEX_BTSX,80.48
CZE,Czechia,2010,FALSE,Female,SEX_FMLE,80.64
IRL,Ireland,2010,FALSE,Both sexes,SEX_BTSX,80.62
NLD,Netherlands (Kingdom of the),2010,FALSE,Both sexes,SEX_BTSX,80.69
NOR,Norway,2010,FALSE,Both sexes,SEX_BTSX,80.87
DNK,Denmark,2010,FALSE,Female,SEX_FMLE,81.1
CYP,Cyprus,2010,FALSE,Both sexes,SEX_BTSX,81.18
LUX,Luxembourg,2010,FALSE,Both sexes,SEX_BTSX,81.18
FRA,France,2010,FALSE,Both sexes,SEX_BTSX,81.22
SWE,Sweden,2010,FALSE,Both sexes,SEX_BTSX,81.3
ISR,Israel,2010,FALSE,Both sexes,SEX_BTSX,81.53
ESP,Spain,2010,FALSE,Both sexes,SEX_BTSX,81.69
ISL,Iceland,2010,FALSE,Both sexes,SEX_BTSX,81.68
ITA,Italy,2010,FALSE,Both sexes,SEX_BTSX,81.9
GBR,United Kingdom of Great Britain and Northern Ireland,2010,FALSE,Female,SEX_FMLE,82.09
CHE,Switzerland,2010,FALSE,Both sexes,SEX_BTSX,82.2
BEL,Belgium,2010,FALSE,Female,SEX_FMLE,82.38
DEU,Germany,2010,FALSE,Female,SEX_FMLE,82.54
NLD,Netherlands (Kingdom of the),2010,FALSE,Female,SEX_FMLE,82.5
MLT,Malta,2010,FALSE,Female,SEX_FMLE,82.65
GRC,Greece,2010,FALSE,Female,SEX_FMLE,82.61
IRL,Ireland,2010,FALSE,Female,SEX_FMLE,82.65
SVN,Slovenia,2010,FALSE,Female,SEX_FMLE,82.71
PRT,Portugal,2010,FALSE,Female,SEX_FMLE,82.74
NOR,Norway,2010,FALSE,Female,SEX_FMLE,82.85
AUT,Austria,2010,FALSE,Female,SEX_FMLE,82.99
FIN,Finland,2010,FALSE,Female,SEX_FMLE,83.02
SWE,Sweden,2010,FALSE,Female,SEX_FMLE,83.15
CYP,Cyprus,2010,FALSE,Female,SEX_FMLE,83.27
ISL,Iceland,2010,FALSE,Female,SEX_FMLE,83.32
LUX,Luxembourg,2010,FALSE,Female,SEX_FMLE,83.31
ISR,Israel,2010,FALSE,Female,SEX_FMLE,83.35
ITA,Italy,2010,FALSE,Female,SEX_FMLE,84.22
CHE,Switzerland,2010,FALSE,Female,SEX_FMLE,84.18
FRA,France,2010,FALSE,Female,SEX_FMLE,84.34
ESP,Spain,2010,FALSE,Female,SEX_FMLE,84.58
UZB,Uzbekistan,2010,FALSE,Male,SEX_MLE,13.29
MDA,Republic of Moldova,2010,FALSE,Male,SEX_MLE,13.64
BLR,Belarus,2010,FALSE,Male,SEX_MLE,14.14
UZB,Uzbekistan,2010,FALSE,Both sexes,SEX_BTSX,14.45
RUS,Russian Federation,2010,FALSE,Male,SEX_MLE,14.53
KAZ,Kazakhstan,2010,FALSE,Male,SEX_MLE,14.58
UKR,Ukraine,2010,FALSE,Male,SEX_MLE,14.88
UZB,Uzbekistan,2010,FALSE,Female,SEX_FMLE,15.46
KGZ,Kyrgyzstan,2010,FALSE,Male,SEX_MLE,15.53
AZE,Azerbaijan,2010,FALSE,Male,SEX_MLE,15.53
GEO,Georgia,2010,FALSE,Male,SEX_MLE,15.68
ARM,Armenia,2010,FALSE,Male,SEX_MLE,15.74
LVA,Latvia,2010,FALSE,Male,SEX_MLE,15.82
MDA,Republic of Moldova,2010,FALSE,Both sexes,SEX_BTSX,15.9
LTU,Lithuania,2010,FALSE,Male,SEX_MLE,16.37
TKM,Turkmenistan,2010,FALSE,Male,SEX_MLE,16.43
TJK,Tajikistan,2010,FALSE,Male,SEX_MLE,16.62
BGR,Bulgaria,2010,FALSE,Male,SEX_MLE,16.69
AZE,Azerbaijan,2010,FALSE,Both sexes,SEX_BTSX,16.88
HUN,Hungary,2010,FALSE,Male,SEX_MLE,16.98
ROU,Romania,2010,FALSE,Male,SEX_MLE,17.07
SRB,Serbia,2010,FALSE,Male,SEX_MLE,17.12
SVK,Slovakia,2010,FALSE,Male,SEX_MLE,17.2
KAZ,Kazakhstan,2010,FALSE,Both sexes,SEX_BTSX,17.23
TJK,Tajikistan,2010,FALSE,Both sexes,SEX_BTSX,17.29
EST,Estonia,2010,FALSE,Male,SEX_MLE,17.34
MKD,North Macedonia,2010,FALSE,Male,SEX_MLE,17.43
KGZ,Kyrgyzstan,2010,FALSE,Both sexes,SEX_BTSX,17.55
BLR,Belarus,2010,FALSE,Both sexes,SEX_BTSX,17.68
UKR,Ukraine,2010,FALSE,Both sexes,SEX_BTSX,17.72
MDA,Republic of Moldova,2010,FALSE,Female,SEX_FMLE,17.77
RUS,Russian Federation,2010,FALSE,Both sexes,SEX_BTSX,17.79
TJK,Tajikistan,2010,FALSE,Female,SEX_FMLE,18.03
AZE,Azerbaijan,2010,FALSE,Female,SEX_FMLE,18.03
GEO,Georgia,2010,FALSE,Both sexes,SEX_BTSX,18.03
MNE,Montenegro,2010,FALSE,Male,SEX_MLE,18.22
POL,Poland,2010,FALSE,Male,SEX_MLE,18.24
HRV,Croatia,2010,FALSE,Male,SEX_MLE,18.3
ARM,Armenia,2010,FALSE,Both sexes,SEX_BTSX,18.51
TKM,Turkmenistan,2010,FALSE,Both sexes,SEX_BTSX,18.53
SRB,Serbia,2010,FALSE,Both sexes,SEX_BTSX,18.66
TUR,Türkiye,2010,FALSE,Male,SEX_MLE,18.82
CZE,Czechia,2010,FALSE,Male,SEX_MLE,18.77
BIH,Bosnia and Herzegovina,2010,FALSE,Male,SEX_MLE,18.79
MKD,North Macedonia,2010,FALSE,Both sexes,SEX_BTSX,18.78
BGR,Bulgaria,2010,FALSE,Both sexes,SEX_BTSX,18.94
KAZ,Kazakhstan,2010,FALSE,Female,SEX_FMLE,19.19
LVA,Latvia,2010,FALSE,Both sexes,SEX_BTSX,19.21
ROU,Romania,2010,FALSE,Both sexes,SEX_BTSX,19.23
KGZ,Kyrgyzstan,2010,FALSE,Female,SEX_FMLE,19.31
HUN,Hungary,2010,FALSE,Both sexes,SEX_BTSX,19.66
LTU,Lithuania,2010,FALSE,Both sexes,SEX_BTSX,19.81
SVK,Slovakia,2010,FALSE,Both sexes,SEX_BTSX,19.79
MNE,Montenegro,2010,FALSE,Both sexes,SEX_BTSX,19.79
UKR,Ukraine,2010,FALSE,Female,SEX_FMLE,19.81
ALB,Albania,2010,FALSE,Male,SEX_MLE,19.94
GEO,Georgia,2010,FALSE,Female,SEX_FMLE,19.97
MKD,North Macedonia,2010,FALSE,Female,SEX_FMLE,20.04
SRB,Serbia,2010,FALSE,Female,SEX_FMLE,20.03
RUS,Russian Federation,2010,FALSE,Female,SEX_FMLE,20.15
TKM,Turkmenistan,2010,FALSE,Female,SEX_FMLE,20.22
SVN,Slovenia,2010,FALSE,Male,SEX_MLE,20.29
BLR,Belarus,2010,FALSE,Female,SEX_FMLE,20.51
HRV,Croatia,2010,FALSE,Both sexes,SEX_BTSX,20.56
BIH,Bosnia and Herzegovina,2010,FALSE,Both sexes,SEX_BTSX,20.66
EST,Estonia,2010,FALSE,Both sexes,SEX_BTSX,20.75
DNK,Denmark,2010,FALSE,Male,SEX_MLE,20.76
ARM,Armenia,2010,FALSE,Female,SEX_FMLE,20.77
BGR,Bulgaria,2010,FALSE,Female,SEX_FMLE,20.92
PRT,Portugal,2010,FALSE,Male,SEX_MLE,20.94
POL,Poland,2010,FALSE,Both sexes,SEX_BTSX,20.98
CZE,Czechia,2010,FALSE,Both sexes,SEX_BTSX,21.01
FIN,Finland,2010,FALSE,Male,SEX_MLE,21.03
TUR,Türkiye,2010,FALSE,Both sexes,SEX_BTSX,21.1
MNE,Montenegro,2010,FALSE,Female,SEX_FMLE,21.14
BEL,Belgium,2010,FALSE,Male,SEX_MLE,21.12
ROU,Romania,2010,FALSE,Female,SEX_FMLE,21.11
ALB,Albania,2010,FALSE,Both sexes,SEX_BTSX,21.28
DEU,Germany,2010,FALSE,Male,SEX_MLE,21.4
AUT,Austria,2010,FALSE,Male,SEX_MLE,21.44
MLT,Malta,2010,FALSE,Male,SEX_MLE,21.46
NLD,Netherlands (Kingdom of the),2010,FALSE,Male,SEX_MLE,21.59
LVA,Latvia,2010,FALSE,Female,SEX_FMLE,21.7
LUX,Luxembourg,2010,FALSE,Male,SEX_MLE,21.83
HUN,Hungary,2010,FALSE,Female,SEX_FMLE,21.81
IRL,Ireland,2010,FALSE,Male,SEX_MLE,21.93
NOR,Norway,2010,FALSE,Male,SEX_MLE,21.89
SVK,Slovakia,2010,FALSE,Female,SEX_FMLE,21.92
GBR,United Kingdom of Great Britain and Northern Ireland,2010,FALSE,Male,SEX_MLE,21.99
GRC,Greece,2010,FALSE,Male,SEX_MLE,22.08
BIH,Bosnia and Herzegovina,2010,FALSE,Female,SEX_FMLE,22.19
ESP,Spain,2010,FALSE,Male,SEX_MLE,22.15
DNK,Denmark,2010,FALSE,Both sexes,SEX_BTSX,22.2
SWE,Sweden,2010,FALSE,Male,SEX_MLE,22.2
CYP,Cyprus,2010,FALSE,Male,SEX_MLE,22.32
FRA,France,2010,FALSE,Male,SEX_MLE,22.35
ITA,Italy,2010,FALSE,Male,SEX_MLE,22.36
HRV,Croatia,2010,FALSE,Female,SEX_FMLE,22.48
LTU,Lithuania,2010,FALSE,Female,SEX_FMLE,22.49
ALB,Albania,2010,FALSE,Female,SEX_FMLE,22.63
ISL,Iceland,2010,FALSE,Male,SEX_MLE,22.73
SVN,Slovenia,2010,FALSE,Both sexes,SEX_BTSX,22.78
ISR,Israel,2010,FALSE,Male,SEX_MLE,22.8
CHE,Switzerland,2010,FALSE,Male,SEX_MLE,22.86
TUR,Türkiye,2010,FALSE,Female,SEX_FMLE,22.98
CZE,Czechia,2010,FALSE,Female,SEX_FMLE,22.95
BEL,Belgium,2010,FALSE,Both sexes,SEX_BTSX,23.11
PRT,Portugal,2010,FALSE,Both sexes,SEX_BTSX,23.12
DEU,Germany,2010,FALSE,Both sexes,SEX_BTSX,23.17
EST,Estonia,2010,FALSE,Female,SEX_FMLE,23.2
MLT,Malta,2010,FALSE,Both sexes,SEX_BTSX,23.2
NLD,Netherlands (Kingdom of the),2010,FALSE,Both sexes,SEX_BTSX,23.29
POL,Poland,2010,FALSE,Female,SEX_FMLE,23.26
FIN,Finland,2010,FALSE,Both sexes,SEX_BTSX,23.29
GBR,United Kingdom of Great Britain and Northern Ireland,2010,FALSE,Both sexes,SEX_BTSX,23.37
AUT,Austria,2010,FALSE,Both sexes,SEX_BTSX,23.44
GRC,Greece,2010,FALSE,Both sexes,SEX_BTSX,23.42
IRL,Ireland,2010,FALSE,Both sexes,SEX_BTSX,23.44
DNK,Denmark,2010,FALSE,Female,SEX_FMLE,23.5
NOR,Norway,2010,FALSE,Both sexes,SEX_BTSX,23.5
CYP,Cyprus,2010,FALSE,Both sexes,SEX_BTSX,23.68
LUX,Luxembourg,2010,FALSE,Both sexes,SEX_BTSX,23.72
SWE,Sweden,2010,FALSE,Both sexes,SEX_BTSX,23.66
ISL,Iceland,2010,FALSE,Both sexes,SEX_BTSX,23.92
ISR,Israel,2010,FALSE,Both sexes,SEX_BTSX,24.14
ITA,Italy,2010,FALSE,Both sexes,SEX_BTSX,24.36
ESP,Spain,2010,FALSE,Both sexes,SEX_BTSX,24.42
CHE,Switzerland,2010,FALSE,Both sexes,SEX_BTSX,24.65
GBR,United Kingdom of Great Britain and Northern Ireland,2010,FALSE,Female,SEX_FMLE,24.62
MLT,Malta,2010,FALSE,Female,SEX_FMLE,24.71
FRA,France,2010,FALSE,Both sexes,SEX_BTSX,24.71
GRC,Greece,2010,FALSE,Female,SEX_FMLE,24.71
DEU,Germany,2010,FALSE,Female,SEX_FMLE,24.76
SVN,Slovenia,2010,FALSE,Female,SEX_FMLE,24.83
IRL,Ireland,2010,FALSE,Female,SEX_FMLE,24.83
NLD,Netherlands (Kingdom of the),2010,FALSE,Female,SEX_FMLE,24.8
BEL,Belgium,2010,FALSE,Female,SEX_FMLE,24.88
CYP,Cyprus,2010,FALSE,Female,SEX_FMLE,24.97
NOR,Norway,2010,FALSE,Female,SEX_FMLE,24.96
PRT,Portugal,2010,FALSE,Female,SEX_FMLE,25
ISL,Iceland,2010,FALSE,Female,SEX_FMLE,25.02
SWE,Sweden,2010,FALSE,Female,SEX_FMLE,25
AUT,Austria,2010,FALSE,Female,SEX_FMLE,25.16
LUX,Luxembourg,2010,FALSE,Female,SEX_FMLE,25.33
FIN,Finland,2010,FALSE,Female,SEX_FMLE,25.28
ISR,Israel,2010,FALSE,Female,SEX_FMLE,25.31
ITA,Italy,2010,FALSE,Female,SEX_FMLE,26.1
CHE,Switzerland,2010,FALSE,Female,SEX_FMLE,26.19
ESP,Spain,2010,FALSE,Female,SEX_FMLE,26.5
FRA,France,2010,FALSE,Female,SEX_FMLE,26.77
RUS,Russian Federation,2009,FALSE,Male,SEX_MLE,62.67
KAZ,Kazakhstan,2009,FALSE,Male,SEX_MLE,63.45
MDA,Republic of Moldova,2009,FALSE,Male,SEX_MLE,63.69
UZB,Uzbekistan,2009,FALSE,Male,SEX_MLE,63.9
UKR,Ukraine,2009,FALSE,Male,SEX_MLE,64.24
TKM,Turkmenistan,2009,FALSE,Male,SEX_MLE,64.74
BLR,Belarus,2009,FALSE,Male,SEX_MLE,64.77
KGZ,Kyrgyzstan,2009,FALSE,Male,SEX_MLE,64.92
UZB,Uzbekistan,2009,FALSE,Both sexes,SEX_BTSX,66.28
AZE,Azerbaijan,2009,FALSE,Male,SEX_MLE,66.7
GEO,Georgia,2009,FALSE,Male,SEX_MLE,66.91
LTU,Lithuania,2009,FALSE,Male,SEX_MLE,67.12
LVA,Latvia,2009,FALSE,Male,SEX_MLE,67.47
TJK,Tajikistan,2009,FALSE,Male,SEX_MLE,67.55
MDA,Republic of Moldova,2009,FALSE,Both sexes,SEX_BTSX,68.03
TKM,Turkmenistan,2009,FALSE,Both sexes,SEX_BTSX,68.43
KAZ,Kazakhstan,2009,FALSE,Both sexes,SEX_BTSX,68.52
ARM,Armenia,2009,FALSE,Male,SEX_MLE,68.59
RUS,Russian Federation,2009,FALSE,Both sexes,SEX_BTSX,68.56
UZB,Uzbekistan,2009,FALSE,Female,SEX_FMLE,68.7
KGZ,Kyrgyzstan,2009,FALSE,Both sexes,SEX_BTSX,68.89
TJK,Tajikistan,2009,FALSE,Both sexes,SEX_BTSX,69.35
AZE,Azerbaijan,2009,FALSE,Both sexes,SEX_BTSX,69.37
UKR,Ukraine,2009,FALSE,Both sexes,SEX_BTSX,69.49
ROU,Romania,2009,FALSE,Male,SEX_MLE,69.75
EST,Estonia,2009,FALSE,Male,SEX_MLE,69.83
